wave_number,items,patial,max_patial,date_start,date_endzone,mhe,wave_type
2649,6,2880,5760,15/11/2019,15/11/2019,NZONE04,PalletJack,NationalCase
2650,6,2880,5760,15/11/2019,15/11/2019,NZONE04,PalletJack,NationalCase
2651,6,2880,5760,15/11/2019,15/11/2019,NZONE04,PalletJack,NationalCase
2652,2,960,5760,15/11/2019,15/11/2019,NZONE04,PalletJack,NationalCase
2653,5,2400,5760,15/11/2019,15/11/2019,NZONE04,PalletJack,NationalCase
2654,3,1440,5760,15/11/2019,15/11/2019,NZONE04,PalletJack,NationalCase
2655,5,2400,5760,15/11/2019,15/11/2019,NZONE04,PalletJack,NationalCase
2656,2,960,5760,15/11/2019,15/11/2019,NZONE04,PalletJack,NationalCase
2657,1,480,5760,15/11/2019,15/11/2019,NZONE04,PalletJack,NationalCase
2658,9,4320,5760,15/11/2019,15/11/2019,NZONE04,PalletJack,NationalCase
2659,12,5760,5760,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2660,3,1020,5760,13/11/2019,13/11/2019,NZONE04,PalletJack,NationalCase
2661,10,4320,5760,13/11/2019,13/11/2019,NZONE04,PalletJack,NationalCase
2662,9,5760,5760,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2663,9,5760,5760,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2664,9,5280,5760,15/11/2019,15/11/2019,NZONE04,PalletJack,NationalCase
2665,10,5760,5760,15/11/2019,15/11/2019,NZONE04,PalletJack,NationalCase
2666,9,5760,5760,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2667,8,5760,5760,15/11/2019,15/11/2019,NZONE04,PalletJack,NationalCase
2668,3,2760,3000,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2669,1,2320,3000,11/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2670,15,1230,3000,14/11/2019,14/11/2019,NZONE04,PalletJack,NationalCase
2671,1,2600,3000,11/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2672,1,2280,3000,11/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2673,2,2400,3000,11/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2674,12,2960,3000,14/11/2019,14/11/2019,NZONE04,PalletJack,NationalCase
2675,2,2720,3000,11/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2676,3,2800,3000,11/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2677,8,760,3000,15/11/2019,15/11/2019,NZONE04,PalletJack,NationalCase
2678,1,2480,3000,11/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2679,1,2320,3000,11/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2680,9,800,3000,14/11/2019,14/11/2019,NZONE04,PalletJack,NationalCase
2681,3,2720,3000,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2682,1,2360,3000,11/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2683,1,2280,3000,11/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2684,2,2320,3000,11/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2685,3,2600,3000,11/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2686,3,2760,3000,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2687,1,2560,3000,11/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2688,1,2120,3000,11/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2689,1,1880,3000,11/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2690,2,2880,3000,11/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2691,2,2080,3000,11/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2692,3,2840,3000,11/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2693,3,2560,3000,11/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2694,5,2800,3000,14/11/2019,14/11/2019,NZONE04,PalletJack,NationalCase
2695,2,2840,3000,11/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2696,39,1235,3000,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2697,1,2120,3000,11/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2698,2,2720,3000,11/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2699,81,2420,3000,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2700,4,2640,3000,11/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2701,51,1790,3000,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2702,2,3000,3000,11/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2703,4,2480,3000,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2704,1,2160,3000,11/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2705,1,2160,3000,11/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2706,1,2160,3000,11/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2707,2,2200,3000,11/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2708,5,2960,3000,11/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2709,56,2410,3000,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2710,11,2940,3000,11/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2711,44,1460,3000,08/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2712,2,2880,3000,11/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2713,89,2780,3000,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2714,3,2400,3000,11/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2715,4,2440,3000,11/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2716,6,3000,3000,11/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2717,2,2320,3000,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2718,1,2160,3000,11/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2719,3,2560,3000,11/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2720,17,1360,2400,28/10/2019,31/10/2019,NZONE04,PalletJack,NationalCase
2721,7,5280,5760,15/11/2019,15/11/2019,NZONE04,PalletJack,NationalCase
2722,8,5280,5760,14/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2723,10,5760,5760,15/11/2019,15/11/2019,NZONE04,PalletJack,NationalCase
2724,10,5760,5760,14/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2725,9,5760,5760,15/11/2019,15/11/2019,NZONE04,PalletJack,NationalCase
2726,4,160,4400,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2727,8,290,4400,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2728,1,40,4400,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2729,12,480,4400,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2730,9,360,4400,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2731,3,120,4400,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2732,5,200,4400,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2733,11,230,4400,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2734,99,3105,4400,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2735,83,2590,4400,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2736,25,620,4400,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2737,27,980,4400,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2738,7,265,4400,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2739,6,240,4400,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2740,3,85,4400,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2741,12,445,4400,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2742,13,400,4400,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2743,10,400,4400,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2744,3,120,4400,08/11/2019,08/11/2019,NZONE04,PalletJack,NationalCase
2745,1,40,4400,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2746,1,40,4400,11/11/2019,11/11/2019,NZONE04,PalletJack,NationalCase
2747,1,5,4400,15/11/2019,15/11/2019,NZONE04,PalletJack,NationalCase
2748,1,40,4400,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2749,1,40,4400,15/11/2019,15/11/2019,NZONE04,PalletJack,NationalCase
2750,3,210,3000,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2751,1,40,4400,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2752,1,40,4400,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2753,1,40,4400,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2754,3,120,4400,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2755,3,120,4400,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2756,5,200,4400,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2757,2,80,4400,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2758,3,120,4400,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2759,1,25,4400,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2760,6,240,4400,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2761,4,145,4400,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2762,9,250,4400,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2763,5,185,4400,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2764,3,85,4400,15/11/2019,15/11/2019,NZONE04,PalletJack,NationalCase
2765,5,200,4400,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2766,5,165,4400,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2767,8,290,4400,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2768,2,80,4400,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2769,1,40,4400,01/10/2019,10/10/2019,NZONE04,PalletJack,NationalCase
2770,2,130,3000,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2771,1,80,3000,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2772,1,80,3000,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2773,2,100,3000,15/11/2019,15/11/2019,NZONE04,PalletJack,NationalCase
2774,1,80,3000,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2775,4,275,3000,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2776,3,230,3000,15/11/2019,15/11/2019,NZONE04,PalletJack,NationalCase
2777,5,170,3000,15/11/2019,15/11/2019,NZONE04,PalletJack,NationalCase
2778,4,170,3000,08/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2779,6,240,4400,14/11/2019,14/11/2019,NZONE04,PalletJack,NationalCase
2780,5,200,4400,13/11/2019,13/11/2019,NZONE04,PalletJack,NationalCase
2781,3,120,4400,11/11/2019,11/11/2019,NZONE04,PalletJack,NationalCase
2782,2,80,4400,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2783,6,205,4400,13/11/2019,13/11/2019,NZONE04,PalletJack,NationalCase
2784,4,160,4400,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2785,3,120,4400,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2786,8,270,4400,13/11/2019,13/11/2019,NZONE04,PalletJack,NationalCase
2787,2,80,4400,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2788,8,285,4400,13/11/2019,13/11/2019,NZONE04,PalletJack,NationalCase
2789,2,80,4400,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2790,2,80,4400,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2791,5,680,3000,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2792,8,1120,3000,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2793,18,2360,3000,11/11/2019,11/11/2019,NZONE04,PalletJack,NationalCase
2794,6,1920,3000,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2795,6,1920,3000,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2796,8,2080,3000,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2797,3,560,3000,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2798,8,2400,3000,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2799,10,2880,3000,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2800,2,240,3000,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2801,6,1440,3000,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2802,7,1720,3000,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2803,18,720,4400,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2804,9,360,4400,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2805,11,440,4400,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2806,32,1280,4400,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2807,13,520,4400,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2808,18,720,4400,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2809,17,680,4400,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2810,16,605,4400,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2811,34,840,4400,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2812,64,1575,4400,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2813,106,4010,4400,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2814,40,1070,4400,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2815,53,1915,4400,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2816,23,885,4400,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2817,31,985,4400,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2818,41,1085,4400,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2819,53,1630,4400,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2820,33,1215,4400,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2821,3,120,4400,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2822,11,360,4400,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2823,1,40,4400,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2824,1,40,4400,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2825,1,4520,3000,11/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2826,71,2620,3000,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2827,1,1965,3000,19/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2828,1,9825,3000,19/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2829,2,2910,3000,19/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2830,31,2665,3000,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2831,1,555,3000,19/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2832,4,2925,3000,19/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2833,25,1370,3000,11/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2834,1,3425,3000,19/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2835,26,2670,3000,11/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2836,1,1410,3000,19/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2837,2,2980,3000,19/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2838,9,1210,2400,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2839,2,160,2400,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2840,1,480,5760,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2841,4,1920,5760,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2842,2,960,5760,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2843,4,2400,5760,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2844,3,1440,5760,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2845,1,480,5760,15/11/2019,15/11/2019,NZONE04,PalletJack,NationalCase
2846,12,4980,5760,13/11/2019,13/11/2019,NZONE04,PalletJack,NationalCase
2847,7,3360,5760,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2848,5,2400,5760,13/11/2019,13/11/2019,NZONE04,PalletJack,NationalCase
2849,4,2760,3000,19/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2850,14,2960,3000,19/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2851,10,3000,3000,19/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2852,52,2960,3000,19/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2853,21,2920,3000,19/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2854,1,25,4400,19/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2855,2,80,4400,19/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2856,2,80,4400,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2857,3,120,4400,19/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2858,2,80,4400,19/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2859,4,160,4400,19/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2860,3,120,4400,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2861,4,80,4400,19/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2862,6,225,4400,19/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2863,12,430,4400,19/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2864,16,605,4400,19/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2865,5,120,4400,19/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2866,8,305,4400,19/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2867,5,200,4400,19/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2868,11,425,4400,19/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2869,2,45,4400,19/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2870,6,210,4400,19/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2871,4,160,4400,19/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2872,2,80,4400,19/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2873,3,120,4400,19/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2874,3,120,4400,19/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2875,3,85,4400,19/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2876,1,40,4400,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2877,1,40,4400,19/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2878,1,40,4400,19/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2879,1,40,4400,19/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2880,4,160,4400,19/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2881,2,80,4400,19/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2882,2,50,4400,19/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2883,2,80,4400,19/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2884,1,40,4400,19/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2885,5,185,4400,19/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2886,1,40,4400,19/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2887,7,280,4400,19/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2888,2,80,4400,19/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2889,4,160,4400,19/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2890,1,160,3000,19/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2891,1,80,3000,19/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2892,3,280,3000,19/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2893,2,130,3000,19/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2894,12,820,3000,15/11/2019,15/11/2019,NZONE04,PalletJack,NationalCase
2895,9,535,3000,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2896,2,160,3000,19/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2897,2,360,3000,19/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2898,2,65,4400,23/10/2019,30/10/2019,NZONE04,PalletJack,NationalCase
2899,3,120,4400,15/11/2019,15/11/2019,NZONE04,PalletJack,NationalCase
2900,1,40,4400,19/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2901,2,80,4400,19/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2902,4,160,4400,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2903,2,80,4400,19/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2904,5,85,4400,19/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2905,7,230,4400,19/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2906,1,40,4400,19/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2907,1,40,4400,19/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2908,1,40,4400,19/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2909,61,2440,4400,11/11/2019,11/11/2019,NZONE04,PalletJack,NationalCase
2910,1,40,4400,19/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2911,2,80,4400,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2912,1,40,4400,13/11/2019,13/11/2019,NZONE04,PalletJack,NationalCase
2913,20,2440,3000,13/11/2019,13/11/2019,NZONE04,PalletJack,NationalCase
2914,10,2040,3000,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2915,11,710,3000,19/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2916,5,1490,3000,19/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2917,2,240,3000,19/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2918,2,125,3000,19/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2919,2,240,3000,19/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2920,10,2400,3000,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2921,4,130,2400,13/11/2019,13/11/2019,NZONE04,PalletJack,NationalCase
2922,5,3360,5760,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2923,10,5760,5760,20/11/2019,20/11/2019,NZONE04,PalletJack,NationalCase
2924,3,2400,5760,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2925,3,1920,5760,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2926,7,5760,5760,20/11/2019,20/11/2019,NZONE04,PalletJack,NationalCase
2927,12,5760,5760,20/11/2019,20/11/2019,NZONE04,PalletJack,NationalCase
2928,6,2880,5760,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2929,6,5760,5760,20/11/2019,20/11/2019,NZONE04,PalletJack,NationalCase
2930,8,4320,5760,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2931,9,5760,5760,20/11/2019,20/11/2019,NZONE04,PalletJack,NationalCase
2932,7,3840,5760,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2933,6,5760,5760,20/11/2019,20/11/2019,NZONE04,PalletJack,NationalCase
2934,10,5760,5760,20/11/2019,20/11/2019,NZONE04,PalletJack,NationalCase
2935,11,5760,5760,18/11/2019,18/11/2019,NZONE04,PalletJack,NationalCase
2936,10,5340,5760,14/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2937,2,960,5760,14/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2938,8,320,4400,19/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2939,4,160,4400,19/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2940,7,280,4400,19/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2941,11,440,4400,19/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2942,27,1080,4400,19/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2943,16,640,4400,19/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2944,21,840,4400,19/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2945,8,320,4400,19/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2946,12,435,4400,19/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2947,25,925,4400,19/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2948,62,2415,4400,19/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2949,31,1180,4400,19/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2950,25,965,4400,19/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2951,24,930,4400,19/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2952,27,1080,4400,19/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2953,15,505,4400,19/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2954,23,920,4400,19/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2955,12,480,4400,19/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2956,5,185,4400,19/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
2957,1,40,4400,19/11/2019,19/11/2019,NZONE04,PalletJack,NationalCase
